"Region/Province","Item","Year","Value (Reported value — see source for units)","Source status","Release","Source"
"..North Cotabato","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Poverty Incidence among Population Estimate (%)","2006","31.38037","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Poverty Incidence among Population Estimate (%)","2009","30.63965","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Poverty Incidence among Population Estimate (%)","2012","52.35602","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Poverty Incidence among Population Estimate (%)","2015","41.35423","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Coefficient of Variation","2006","12.95192","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Coefficient of Variation","2009","14.10157","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Coefficient of Variation","2012","9.056277","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Coefficient of Variation","2015","11.5155","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Magnitude of Poor Population Estimate","2006","331157.5","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Magnitude of Poor Population Estimate","2009","361554.3","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Magnitude of Poor Population Estimate","2012","708062.1","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..North Cotabato","Magnitude of Poor Population Estimate","2015","615922.6","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Annual Per Capita Poverty Threshold  (in Pesos)","2006","13059.051359209","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Annual Per Capita Poverty Threshold  (in Pesos)","2009","16052.9779344828","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Annual Per Capita Poverty Threshold  (in Pesos)","2012","18639.7278409022","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Annual Per Capita Poverty Threshold  (in Pesos)","2015","20753","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Poverty Incidence among Population Estimate (%)","2006","48.96422","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Poverty Incidence among Population Estimate (%)","2009","57.72723","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Poverty Incidence among Population Estimate (%)","2012","53.15033","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Poverty Incidence among Population Estimate (%)","2015","55.20228","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Coefficient of Variation","2006","8.951693","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Coefficient of Variation","2009","9.180867","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Coefficient of Variation","2012","8.661065","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Coefficient of Variation","2015","14.01591","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Magnitude of Poor Population Estimate","2006","247674.1","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Magnitude of Poor Population Estimate","2009","290151.1","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Magnitude of Poor Population Estimate","2012","269111.6","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Saranggani","Magnitude of Poor Population Estimate","2015","233164.2","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Annual Per Capita Poverty Threshold  (in Pesos)","2006","13888.6089779116","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Annual Per Capita Poverty Threshold  (in Pesos)","2009","17140.7564496182","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Annual Per Capita Poverty Threshold  (in Pesos)","2012","19846.7599095405","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Annual Per Capita Poverty Threshold  (in Pesos)","2015","22147","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Poverty Incidence among Population Estimate (%)","2006","31.73649","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Poverty Incidence among Population Estimate (%)","2009","31.62345","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Poverty Incidence among Population Estimate (%)","2012","31.98151","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Poverty Incidence among Population Estimate (%)","2015","24.63877","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Coefficient of Variation","2006","9.611344","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Coefficient of Variation","2009","11.24331","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Coefficient of Variation","2012","13.9444","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Coefficient of Variation","2015","20.72817","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Magnitude of Poor Population Estimate","2006","394843.6","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Magnitude of Poor Population Estimate","2009","408124.6","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Magnitude of Poor Population Estimate","2012","430209.9","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..South Cotabato b/","Magnitude of Poor Population Estimate","2015","411404.1","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Annual Per Capita Poverty Threshold  (in Pesos)","2006","13766.2158154934","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Annual Per Capita Poverty Threshold  (in Pesos)","2009","16964.5111953509","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Annual Per Capita Poverty Threshold  (in Pesos)","2012","17596.5857966215","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Annual Per Capita Poverty Threshold  (in Pesos)","2015","20620","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Poverty Incidence among Population Estimate (%)","2006","51.96506","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Poverty Incidence among Population Estimate (%)","2009","51.46719","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Poverty Incidence among Population Estimate (%)","2012","48.47439","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Poverty Incidence among Population Estimate (%)","2015","48.01349","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Coefficient of Variation","2006","10.5039","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Coefficient of Variation","2009","10.56527","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Coefficient of Variation","2012","13.67067","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Coefficient of Variation","2015","19.33003","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Magnitude of Poor Population Estimate","2006","359193.8","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Magnitude of Poor Population Estimate","2009","356872.7","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Magnitude of Poor Population Estimate","2012","357959.6","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Sultan Kudarat","Magnitude of Poor Population Estimate","2015","393832.5","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2006","14628.6589276779","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2009","18103.2370122913","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2012","20567.9368939584","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Annual Per Capita Poverty Threshold  (in Pesos)","2015","21825","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Poverty Incidence among Population Estimate (%)","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Poverty Incidence among Population Estimate (%)","2006","34.41305","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Poverty Incidence among Population Estimate (%)","2009","34.01424","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Poverty Incidence among Population Estimate (%)","2012","44.27992","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Poverty Incidence among Population Estimate (%)","2015","31.56682","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Coefficient of Variation","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Coefficient of Variation","2006","31.02621","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Coefficient of Variation","2009","23.08913","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Coefficient of Variation","2012","14.92789","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Coefficient of Variation","2015","30.961","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Magnitude of Poor Population Estimate","1991","","..","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Magnitude of Poor Population Estimate","2006","77778.72","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Magnitude of Poor Population Estimate","2009","94347.31","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Magnitude of Poor Population Estimate","2012","130476.6","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"..Cotabato City b/, c/","Magnitude of Poor Population Estimate","2015","62325.44","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Annual Per Capita Poverty Threshold  (in Pesos)","1991","6098.9603823555","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Annual Per Capita Poverty Threshold  (in Pesos)","2006","14324.2705037191","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Annual Per Capita Poverty Threshold  (in Pesos)","2009","18308.5582092579","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Annual Per Capita Poverty Threshold  (in Pesos)","2012","19629.1453803518","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Annual Per Capita Poverty Threshold  (in Pesos)","2015","22570","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Poverty Incidence among Population Estimate (%)","1991","54.26355","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Poverty Incidence among Population Estimate (%)","2006","49.24247","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Poverty Incidence among Population Estimate (%)","2009","54.35336","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Poverty Incidence among Population Estimate (%)","2012","40.32691","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Poverty Incidence among Population Estimate (%)","2015","39.10304","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Coefficient of Variation","1991","7.579937","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Coefficient of Variation","2006","4.952075","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Coefficient of Variation","2009","3.884987","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Coefficient of Variation","2012","5.50309","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Coefficient of Variation","2015","6.262198","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
"Caraga","Magnitude of Poor Population Estimate","1991","972186.4","","2026-07-09T11-45-08-76271f5a60e0","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3D/0023C3DP020.px"
